Product Name,Parent SKU,EAN,Color,Size,Price EUR,Gender,Category,Composition,Description,Features,Weight,URL
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949195303,ACIDO,50,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375392,KAKI,46,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca in ripstop con cappuccio staccabile da uomo,33A1817,8058949375422,KAKI,48,99.99,Man,Outlet,SHELL 100% POLYESTER; INSIDE 100% POLYESTER; TUMBLE DRY AT MAX 60° C; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,"Ripstop jacket with detachable hood. The Clima Protect membrane, together with water repellent treatment, protects against water while maintaining high breathability. The garment is completed with adjustable hem, front zipper with windproof and rub-proof flap, two side pockets and one zippered chest pocket. An ideal garment for any outdoor activity in the mountains and in the city.",WP 7.000; MVP 3.000; Clima Protect®; Water Repellent,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-jacket-with-detachable-hood-33a1817
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241779,LICHEN,46,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241854,LICHEN,50,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241892,LICHEN,52,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241939,LICHEN,54,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241977,LICHEN,56,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243242011,LICHEN,58,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241809,SAGE,48,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241847,SAGE,50,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241885,SAGE,52,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241922,SAGE,54,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
Giacca impermeabile da uomo in ripstop,34Z5147,8050243241960,SAGE,56,99.99,Man,Trekking,MAIN FABRIC 100% POLYESTER; LINING 100% POLYESTER; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS,"Waterproof ripstop jacket with hood. A suitable garment for layered clothing for outdoor activities. The Clima Protect membrane placed between the fabrics, together with fully taped seams, guarantee waterproofness and breathability. The garment is completed by front zipper with windproof and anti-fray flap, high collar and ergonomic hood, adjustable hem and cuffs, two zippered side pockets.",WP 10.000; MVP 4.000; 2 side zip pockets; Fully taped seams; PackPocket; Adjustable velcro cuffs; Detachable adjustable hood with cord lock; Drawcord adjustable hem; CLIMAPROTECT waterproof membrane; Packable: can be folded up in side pocket,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   ActivityOUTDOOR",https://www.cmpsport.com/ww/men-s-ripstop-waterproof-jacket-34z5147
